Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
5324,Nancy Drew and the Hidden Staircase,623088,623088,0,2019.csv,2019,1.0,0.0
5325,Dirty Dancing 2019 Re-release,622968,622968,0,2019.csv,2019,1.0,0.0
5326,Range 15,621738,621738,0,2016.csv,2016,1.0,0.0
5327,The Grey Zone,621592,517872,103720,2001.csv,2001,0.8331381356259411,0.16686186437405887
5328,LOC: Kargil,621103,621103,0,2003.csv,2003,1.0,0.0
5329,Die Hard 30th Anniversary Release,620525,510241,110284,2018.csv,2018,0.822273075218565,0.17772692478143506
5330,Better Than Sex,620388,19521,600867,2000.csv,2000,0.031465792375094295,0.9685342076249057
5331,"Happy, Happy",620238,45154,575084,2010.csv,2010,0.0728010860347157,0.9271989139652843
5332,The Transformers,619597,619597,0,2018.csv,2018,1.0,0.0
5333,Nowitzki: The Perfect Shot,619517,41340,578177,2014.csv,2014,0.06672940371289246,0.9332705962871075
5334,Paradise: Faith,618696,6508,612188,2013.csv,2013,0.010518897810879656,0.9894811021891203
5335,Paulo Coelho's Best Story,617377,8808,608569,2014.csv,2014,0.014266809421147856,0.9857331905788521
5336,The Butterfly 2003 Re-release,616355,38438,577917,2003.csv,2003,0.06236341069675755,0.9376365893032425
5337,The Bronze,615816,615816,0,2016.csv,2016,1.0,0.0
5338,Synonyms,615592,206003,409589,2019.csv,2019,0.3346421006120937,0.6653578993879062
5339,Lost River,615500,45431,570069,2015.csv,2015,0.07381153533712428,0.9261884646628757
5340,Omar,614444,356000,258444,2013.csv,2013,0.5793855908756534,0.42061440912434656
5341,Killerman,614366,291477,322889,2019.csv,2019,0.47443543425254653,0.5255645657474535
5342,Going Upriver: The Long War of John Kerry,614138,614138,0,2004.csv,2004,1.0,0.0
5343,Walking the Camino: Six Ways to Santiago,612717,612717,0,2013.csv,2013,1.0,0.0
5344,The Returned,612521,0,612521,2013.csv,2013,0.0,1.0
5345,The Filth and the Fury,612192,612192,0,2000.csv,2000,1.0,0.0
5346,In Another Country,611365,25079,586286,2012.csv,2012,0.04102132114203463,0.9589786788579654
5347,The Muppet Movie 2019 Re-release,610475,610475,0,2019.csv,2019,1.0,0.0
5348,Project Nim,609880,411184,198696,2011.csv,2011,0.6742047615924445,0.3257952384075556
5349,Friday Night,609542,156918,452624,2002.csv,2002,0.25743591089703416,0.7425640891029658
5350,Dead Before Dawn 3D,608881,0,608881,2012.csv,2012,0.0,1.0
5351,The Last Suit,608209,73548,534661,2017.csv,2017,0.12092553710977641,0.8790744628902236
5352,Gunner Palace,607844,607844,0,2005.csv,2005,1.0,0.0
5353,Mr. Right,607595,34694,572901,2016.csv,2016,0.057100535718694195,0.9428994642813058
5354,Dear Wendy,607229,23106,584123,2005.csv,2005,0.038051542334111184,0.9619484576658888
5355,The Reports on Sarah and Saleem,607206,117479,489727,2018.csv,2018,0.1934747021603871,0.8065252978396129
5356,Life in a Day,607169,252788,354381,2011.csv,2011,0.4163387788243471,0.5836612211756529
5357,The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking Dead,605764,605764,0,2018.csv,2018,1.0,0.0
5358,Summer in February,605403,1624,603779,2013.csv,2013,0.0026825106581896685,0.9973174893418103
5359,Blue Collar Comedy Tour: The Movie,604856,604856,0,2003.csv,2003,1.0,0.0
5360,The Golden Glove,604147,6160,597987,2019.csv,2019,0.010196193972658972,0.9898038060273411
5361,The Holy Land,603520,603520,0,2003.csv,2003,1.0,0.0
5362,"DCI 2019: Big, Loud & Live 16",603320,603320,0,2018.csv,2018,1.0,0.0
5363,Undertow,602059,108620,493439,2010.csv,2010,0.1804142118961763,0.8195857881038238
5364,A Talking Picture,601815,20237,581578,2003.csv,2003,0.033626612829524026,0.9663733871704759
5365,The Little Death,601162,18238,582924,2014.csv,2014,0.03033791224328883,0.9696620877567111
5366,Oh Lucy!,600145,375391,224754,2018.csv,2018,0.6255005040448558,0.37449949595514415
5367,Jimi: All Is by My Side,599840,340911,258929,2014.csv,2014,0.568336556415044,0.431663443584956
5368,The Fencer 2016 Re-release,599537,95952,503585,2016.csv,2016,0.1600435002343475,0.8399564997656525
5369,The Fluffer,599523,563373,36150,2001.csv,2001,0.9397020631401964,0.060297936859803544
5370,The One I Love,596933,513447,83486,2014.csv,2014,0.8601417579527351,0.13985824204726494
5371,Fiza,596591,596591,0,2000.csv,2000,1.0,0.0
5372,Trust,595802,120016,475786,2011.csv,2011,0.20143604754599684,0.7985639524540031
5373,Skin Trade,595268,1242,594026,2015.csv,2015,0.002086455176491933,0.997913544823508
5374,Blue Like Jazz,595018,595018,0,2012.csv,2012,1.0,0.0
5375,My First Mister,595005,568762,26243,2001.csv,2001,0.955894488281611,0.04410551171838892
5376,Ixcanul,594836,295157,299679,2015.csv,2015,0.4961989523162687,0.5038010476837314
5377,Are You Here,594396,0,594396,2014.csv,2014,0.0,1.0
5378,The Armstrong Lie,594394,383294,211100,2013.csv,2013,0.644848366571668,0.35515163342833206
5379,Boss,594283,0,594283,2013.csv,2013,0.0,1.0
5380,The Big Lebowski 2018 Re-release,592832,582585,10247,2018.csv,2018,0.9827151705710893,0.01728482942891072
5381,Not One Less,592586,592586,0,2000.csv,2000,1.0,0.0
5382,To Kill a Mockingbird 2019 Re-release,592237,592237,0,2019.csv,2019,1.0,0.0
5383,Compliance,592116,319285,272831,2012.csv,2012,0.5392271109039445,0.4607728890960555
5384,Tarnation,592014,592014,0,2004.csv,2004,1.0,0.0
5385,The Cure: Anniversary 1978-2018 Live in Hyde Park,591904,378405,213499,2019.csv,2019,0.6393013056171271,0.3606986943828729
5386,The Wonderland,591857,50876,540981,2019.csv,2019,0.08595995316436233,0.9140400468356377
5387,The Human Resources Manager,590567,64014,526553,2010.csv,2010,0.10839413648239743,0.8916058635176026
5388,Refugee,590000,590000,0,2000.csv,2000,1.0,0.0
5389,Storm Surfers 3D,589945,117090,472855,2012.csv,2012,0.19847612913068166,0.8015238708693183
5390,Starry Starry Night,589299,10033,579266,2011.csv,2011,0.01702531312627376,0.9829746868737262
5391,Neither Wolf Nor Dog,589289,589289,0,2017.csv,2017,1.0,0.0
5392,Phir Bhi Dil Hai Hindustani,588606,588606,0,2000.csv,2000,1.0,0.0
5393,Elvis on Tour,587818,587818,0,2010.csv,2010,1.0,0.0
5394,A Time for Drunken Horses,587654,587654,0,2000.csv,2000,1.0,0.0
5395,Thunderstruck,587211,587211,0,2012.csv,2012,1.0,0.0
5396,Upstream Color,587174,444098,143076,2013.csv,2013,0.7563311727017885,0.24366882729821143
5397,The Piano Player,585604,585604,0,2003.csv,2003,1.0,0.0
5398,The Black Panthers: Vanguard of the Revolution,584109,516893,67216,2015.csv,2015,0.8849255875187679,0.1150744124812321
5399,The Opportunists,584054,584054,0,2000.csv,2000,1.0,0.0
5400,Undefeated,583844,562218,21626,2012.csv,2012,0.9629592836442611,0.03704071635573886
5401,Gleason,583664,583664,0,2016.csv,2016,1.0,0.0
5402,The Flat,583443,471842,111601,2012.csv,2012,0.8087199606473983,0.1912800393526017
5403,Forgive Me Father,582787,582787,0,2001.csv,2001,1.0,0.0
5404,White God,581904,282358,299546,2014.csv,2014,0.48523124089196845,0.5147687591080315
5405,Three Times,581875,151922,429953,2005.csv,2005,0.261090440386681,0.7389095596133191
5406,Touch of Pink,581055,564535,16520,2004.csv,2004,0.9715689564671158,0.02843104353288415
5407,Novitiate,580346,580346,0,2017.csv,2017,1.0,0.0
5408,All the Real Girls,579986,549666,30320,2003.csv,2003,0.9477228760694224,0.05227712393057764
5409,Bedeviled,579942,0,579942,2017.csv,2017,0.0,1.0
5410,Around the Bend,579350,193637,385713,2004.csv,2004,0.3342314662984379,0.6657685337015621
5411,Harry & Snowman,578820,561460,17360,2016.csv,2016,0.9700079472029302,0.0299920527970699
5412,Tibet: Cry of the Snow Lion,578241,578241,0,2003.csv,2003,1.0,0.0
5413,Bilal: A New Breed of Hero 2018 Re-release,576805,490973,85832,2018.csv,2018,0.8511940777212402,0.14880592227875972
5414,Blizzard,576320,504600,71720,2003.csv,2003,0.8755552470849528,0.1244447529150472
5415,The Painted Bird,573850,0,573850,2019.csv,2019,0.0,1.0
5416,Mesrine Part 1: Killer Instinct 2010 Re-release,572790,551697,21093,2010.csv,2010,0.9631749855968156,0.03682501440318441
5417,The Twilight Samurai 2004 Re-release,572565,559765,12800,2004.csv,2004,0.9776444595810083,0.02235554041899173
5418,The Room 2017 Re-release,572340,549602,22738,2017.csv,2017,0.9602718663731349,0.03972813362686515
5419,The Falling,569498,0,569498,2015.csv,2015,0.0,1.0
5420,Yuva,567746,331166,236580,2004.csv,2004,0.5832995741053217,0.41670042589467826
5421,The Passion of the Christ Recut Release,567692,508326,59366,2005.csv,2005,0.895425688577609,0.10457431142239101
5422,Goodbye to Language,566423,401889,164534,2014.csv,2014,0.7095209763727814,0.2904790236272185
5423,Margaret,564864,46495,518369,2011.csv,2011,0.08231184851574892,0.9176881514842511
5424,The Weather Underground,564632,564632,0,2003.csv,2003,1.0,0.0
5425,The Cat Returns 2018 Re-release,563718,563718,0,2018.csv,2018,1.0,0.0
5426,Poolhall Junkies,563711,563711,0,2003.csv,2003,1.0,0.0
5427,Like Someone in Love,562878,239056,323822,2012.csv,2012,0.4247030439988772,0.5752969560011229
5428,Beetlejuice 2018 Re-release,562613,512947,49666,2018.csv,2018,0.911722622833102,0.08827737716689803
5429,The Happiest Day in the Life of Olli Maki,562537,0,562537,2016.csv,2016,0.0,1.0
5430,Kurosawa & Mifune Festival,561692,561692,0,2002.csv,2002,1.0,0.0
5431,Kitchen Stories 2004 Re-release,561380,351235,210145,2004.csv,2004,0.6256635434108804,0.3743364565891197
5432,Me You Them,560943,323923,237020,2001.csv,2001,0.577461524611235,0.422538475388765
5433,My Fair Lady 2019 Re-release,560711,560711,0,2019.csv,2019,1.0,0.0
5434,Fiddler: A Miracle of Miracles,558816,549386,9430,2019.csv,2019,0.9831250357899559,0.016874964210044092
5435,The Dance of Reality,558636,293680,264956,2013.csv,2013,0.5257090484680543,0.47429095153194567
5436,Kusama: Infinity,558052,360931,197121,2018.csv,2018,0.6467694766795926,0.35323052332040744
5437,Forrest Gump 2014 IMAX Release,557683,557683,0,2014.csv,2014,1.0,0.0
5438,Castle in the Sky 2018 Re-release,557541,523664,33877,2018.csv,2018,0.9392385492726095,0.060761450727390455
5439,Rojo,557092,94757,462335,2018.csv,2018,0.1700921930309536,0.8299078069690464
5440,Tony Takitani,556268,129783,426485,2005.csv,2005,0.23331020299567834,0.7666897970043216
5441,Samaritan's Purse presents Facing Darkness,555533,555533,0,2017.csv,2017,1.0,0.0
5442,Circumstance,555511,454121,101390,2011.csv,2011,0.8174833621656457,0.18251663783435432
5443,Dolores,555309,555309,0,2017.csv,2017,1.0,0.0
5444,Every Thing Will Be Fine,554953,9233,545720,2015.csv,2015,0.01663744497281752,0.9833625550271825
5445,Endless Poetry,554706,153440,401266,2016.csv,2016,0.2766149996574762,0.7233850003425238
5446,Viral,551760,0,551760,2016.csv,2016,0.0,1.0
5447,Open Windows,550108,1750,548358,2014.csv,2014,0.0031811935110923673,0.9968188064889076
5448,Dhadak,549628,0,549628,2018.csv,2018,0.0,1.0
5449,23 Blast,549185,549185,0,2014.csv,2014,1.0,0.0
5450,We Are X,548126,45270,502856,2016.csv,2016,0.0825904992647676,0.9174095007352324
5451,Light of My Life,547161,20056,527105,2019.csv,2019,0.036654659231926255,0.9633453407680738
5452,Planetarium,546584,3262,543322,2016.csv,2016,0.005967975645097551,0.9940320243549025
5453,A Girl Walks Home Alone at Night,546352,491910,54442,2014.csv,2014,0.9003536181802209,0.0996463818197792
5454,My Generation,546183,0,546183,2018.csv,2018,0.0,1.0
5455,Rudderless,546149,58293,487856,2014.csv,2014,0.10673460905357329,0.8932653909464268
5456,Masked and Anonymous,546106,533569,12537,2003.csv,2003,0.9770429184077817,0.022957081592218362
5457,"DCI 2019: Big, Loud & Live 16",546060,546060,0,2019.csv,2019,1.0,0.0
5458,Cet amour-là,545905,72844,473061,2002.csv,2002,0.13343713649810865,0.8665628635018914
5459,Primer,545436,424760,120676,2004.csv,2004,0.778753144273572,0.22124685572642802
5460,Dog Days,545059,13031,532028,2002.csv,2002,0.02390750359135433,0.9760924964086457
5461,The Art of the Steal,544890,544890,0,2010.csv,2010,1.0,0.0
5462,He's Out There,544674,0,544674,2018.csv,2018,0.0,1.0
5463,Once Upon a Time in the Midlands,544512,172564,371948,2002.csv,2002,0.3169149623883404,0.6830850376116596
5464,The Day Shall Come,543993,26972,517021,2019.csv,2019,0.04958152035044568,0.9504184796495543
5465,Love & Sex,543896,543896,0,2000.csv,2000,1.0,0.0
5466,On Any Sunday: The Next Chapter,543044,543044,0,2014.csv,2014,1.0,0.0
5467,The Club,541515,52761,488754,2015.csv,2015,0.09743220409406941,0.9025677959059306
5468,Saathiya,541367,317564,223803,2002.csv,2002,0.5865965232457834,0.4134034767542166
5469,Passionada,540833,540833,0,2003.csv,2003,1.0,0.0
5470,Dragon Ball Z: Bardock - The Father of Goku/Dragon Ball Z: Fusion Reborn,540707,540707,0,2018.csv,2018,1.0,0.0
5471,Sur le chemin de l'école 2015 Re-release,540658,7424,533234,2015.csv,2015,0.013731416163267722,0.9862685838367323
5472,Lawless Heart,539596,330067,209529,2003.csv,2003,0.6116928220372279,0.38830717796277214
5473,The Last Shot,538526,464275,74251,2004.csv,2004,0.8621217917055073,0.13787820829449274
5474,Lila Says,537871,121365,416506,2005.csv,2005,0.22563960503540811,0.7743603949645919
5475,Kids in America,537667,537667,0,2005.csv,2005,1.0,0.0
5476,Grateful Dead Meet-Up 2019,537153,537153,0,2019.csv,2019,1.0,0.0
5477,Pretty Persuasion,537126,305800,231326,2005.csv,2005,0.5693263777958989,0.4306736222041011
5478,CatVideoFest,536566,470923,65643,2019.csv,2019,0.8776609028525848,0.12233909714741523
5479,Karwaan,536525,182009,354516,2018.csv,2018,0.3392367550440334,0.6607632449559666
5480,Intacto 2002 Re-release,535420,307333,228087,2002.csv,2002,0.5740035859698928,0.4259964140301072
5481,Hungry Hearts,534549,6921,527628,2015.csv,2015,0.012947363104224308,0.9870526368957757
5482,What They Had,533579,260136,273443,2018.csv,2018,0.4875304312950847,0.5124695687049153
5483,Creature,533235,508714,24521,2011.csv,2011,0.9540146464504393,0.0459853535495607
5484,Kill Your Friends,533147,0,533147,2015.csv,2015,0.0,1.0
5485,Kahaani 2,532877,350703,182174,2016.csv,2016,0.6581312385409767,0.3418687614590234
5486,Standing Ovation,531806,531806,0,2010.csv,2010,1.0,0.0
5487,Metropolis 2010 Re-release,529603,529603,0,2010.csv,2010,1.0,0.0
5488,Margaret Atwood: Live in Cinemas,529285,93690,435595,2019.csv,2019,0.177012384632098,0.822987615367902
5489,Evil,528245,15530,512715,2003.csv,2003,0.029399237096423062,0.9706007629035769
5490,Willy Wonka & the Chocolate Factory 2016 Re-release,526633,526633,0,2016.csv,2016,1.0,0.0
5491,Dil Ka Rishta,526571,352128,174443,2003.csv,2003,0.6687189381868732,0.33128106181312683
5492,Only Yesterday 2016 Re-release,525958,453243,72715,2016.csv,2016,0.8617475159613506,0.13825248403864948
5493,Casa de los babys,525715,478031,47684,2003.csv,2003,0.9092968623683935,0.09070313763160648
5494,The Audience 2019 Re-release,523432,106529,416903,2019.csv,2019,0.20352022803344083,0.7964797719665592
5495,The Cremaster Cycle,522029,514622,7407,2003.csv,2003,0.9858111330979696,0.014188866902030348
5496,The Trials of Henry Kissinger,521266,516726,4540,2002.csv,2002,0.9912904352096626,0.008709564790337371
5497,Hawayein,521260,409978,111282,2003.csv,2003,0.7865134481832483,0.21348655181675172
5498,Sound City,521181,422853,98328,2013.csv,2013,0.8113361768752123,0.18866382312478774
5499,The Spy Behind Home Plate,519525,519525,0,2019.csv,2019,1.0,0.0
5500,Wild Nights with Emily,519487,519487,0,2019.csv,2019,1.0,0.0
5501,The Circle 2001 Re-release,519354,440554,78800,2001.csv,2001,0.8482730469005726,0.15172695309942735
5502,I'm Your Hero,519274,274579,244695,2014.csv,2014,0.528774789417533,0.4712252105824671
5503,Scatter My Ashes at Bergdorf's,518342,518342,0,2013.csv,2013,1.0,0.0
5504,Madison,517262,517262,0,2005.csv,2005,1.0,0.0
5505,Trespass Against Us,517197,5711,511486,2017.csv,2017,0.011042214088635472,0.9889577859113645
5506,Grave of the Fireflies,516962,516962,0,2018.csv,2018,1.0,0.0
5507,Listen to Me Marlon,516337,425831,90506,2015.csv,2015,0.824715253797423,0.175284746202577
5508,The Sandlot 2018 Re-release,516130,516130,0,2018.csv,2018,1.0,0.0
5509,"Love, Wedding, Marriage",515823,1926,513897,2011.csv,2011,0.003733838933122408,0.9962661610668776
5510,Preacher's Kid,515065,515065,0,2010.csv,2010,1.0,0.0
5511,A Hard Day's Night 2014 Re-release,515005,515005,0,2014.csv,2014,1.0,0.0
5512,Goodbye First Love,514913,95000,419913,2011.csv,2011,0.18449718690341863,0.8155028130965813
5513,Big Eden,512451,512451,0,2001.csv,2001,1.0,0.0
5514,Mifune,512434,512434,0,2000.csv,2000,1.0,0.0
5515,Bullitt 2018 Re-release,511350,511350,0,2018.csv,2018,1.0,0.0
5516,Black Butler: Book of the Atlantic,511132,248286,262846,2017.csv,2017,0.4857571038401039,0.514242896159896
5517,Monsters and Men,510967,500101,10866,2018.csv,2018,0.9787344388189453,0.021265561181054746
5518,Unsullied,510957,510957,0,2016.csv,2016,1.0,0.0
5519,Bolshoi Ballet: Carmen Suite/Petrushka,510628,207523,303105,2019.csv,2019,0.40640740421598504,0.593592595784015
5520,Bol,509872,188850,321022,2011.csv,2011,0.3703870775410299,0.62961292245897
5521,Karmina 2,508969,508969,0,2001.csv,2001,1.0,0.0
5522,Saving Private Ryan 2019 Re-release,508694,508694,0,2019.csv,2019,1.0,0.0
5523,Una,508169,22815,485354,2017.csv,2017,0.04489648128870514,0.9551035187112948
5524,The Inevitable Defeat of Mister & Pete,506303,494608,11695,2013.csv,2013,0.9769011836785482,0.02309881632145178
5525,Our Last Tango,505885,100086,405799,2015.csv,2015,0.19784338337764512,0.8021566166223549
5526,Gabriel and the Mountain,505769,18415,487354,2017.csv,2017,0.03640990254444223,0.9635900974555578
5527,Manna from Heaven,505675,505675,0,2002.csv,2002,1.0,0.0
5528,Have a Nice Day,504003,79393,424610,2018.csv,2018,0.15752485600284125,0.8424751439971587
5529,Letters From Baghdad,502941,359735,143206,2017.csv,2017,0.7152628240688271,0.2847371759311728
5530,Chuck,502518,320725,181793,2017.csv,2017,0.6382358442881648,0.3617641557118352
5531,Amadeus Director's Cut,502511,408749,93762,2002.csv,2002,0.8134130397145535,0.1865869602854465
5532,Shaadi No. 1,502389,336772,165617,2005.csv,2005,0.6703411101755811,0.32965888982441893
5533,Deli Man,502294,502294,0,2015.csv,2015,1.0,0.0
5534,The Triumph of Love,501442,447267,54175,2002.csv,2002,0.8919615827952186,0.10803841720478141
5535,Bride Flight 2011 Re-release,501360,501360,0,2011.csv,2011,1.0,0.0
5536,His Secret Life,500930,215449,285481,2001.csv,2001,0.430098017687102,0.569901982312898
5537,Alice and Martin,500896,500896,0,2000.csv,2000,1.0,0.0
5538,CQ,499891,414358,85533,2002.csv,2002,0.8288966994804867,0.17110330051951325
5539,Smashed,499725,376597,123128,2012.csv,2012,0.7536084846665666,0.2463915153334334
5540,Time of the Wolf,499149,61439,437710,2003.csv,2003,0.12308749491634763,0.8769125050836524
5541,Hamari Adhuri Kahani,498774,235361,263413,2015.csv,2015,0.4718790474242843,0.5281209525757157
5542,Whisper of the Heart 2019 Re-release,498156,498156,0,2019.csv,2019,1.0,0.0
5543,The Five Senses,497091,497091,0,2000.csv,2000,1.0,0.0
